EPRID,ServerName,HostName,ServerType,ServerStatus,OSName,AppCIName,DeviceFunction,Site,Cell,Pod,Environment,Company,ServerOrService,Status,RIPPlanDate,RIPActualDate,RIPExcludeDate
119501,g4t2159g.sdklsdla.company.com,g4t2159g,Virtual,active,linux,,,Location 1,,,Production,Instance 3,Dedicated Web Hosting (Apache) - Neutral Zone,Scheduled,5/15/2015,NULL,NULL
119501,g4t2160g.sdklsdla.company.com,g4t2160g,Virtual,active,linux,,,Location 1,,,Production,Instance 3,Dedicated Web Hosting (Apache) - Neutral Zone,Scheduled,5/15/2015,NULL,NULL
119501,g4t2161g.sdklsdla.company.com,g4t2161g,Virtual,active,linux,,,Location 1,,,Staging,Instance 3,Dedicated Web Hosting (Apache) - Neutral Zone,Scheduled,5/15/2015,NULL,NULL
119501,g4t2162g.sdklsdla.company.com,g4t2162g,Virtual,active,linux,,,Location 1,,,Staging,Instance 3,Dedicated Web Hosting (Apache) - Neutral Zone,Scheduled,5/15/2015,NULL,NULL
119501,g4w3146g.sdklsdla.company.com,g4w3146g,Virtual,active,windows,,sps,Location 1,,,Staging,Instance 3,Shared Processing Service (SPS),Scheduled,5/15/2015,NULL,NULL
119501,g4w3147g.sdklsdla.company.com,g4w3147g,Virtual,active,windows,,sps,Location 1,,,Staging,Instance 3,Shared Processing Service (SPS),Scheduled,5/15/2015,NULL,NULL
119501,g4w8105c.sdklsdla.company.com,g4w8105c,Physical,active,windows,,,Location 1,4,D,Staging,Instance 3,Database - SQL Server,Complete,5/15/2015,3/1/2015,NULL
119501,g4w8106c.sdklsdla.company.com,g4w8106c,Physical,active,windows,,,Location 1,4,D,Staging,Instance 3,Database - SQL Server,Complete,5/15/2015,3/1/2015,NULL
119501,g4w9175c.sdklsdla.company.com,g4w9175c,Physical,release,windows,,,Location 1,4,C,Staging,Instance 3,Database - SQL Server,Complete,5/15/2015,3/1/2015,NULL
119501,g4w9176c.sdklsdla.company.com,g4w9176c,Physical,release,windows,,,Location 1,4,C,Staging,Instance 3,Database - SQL Server,Complete,5/15/2015,3/1/2015,NULL
119501,g9t1250g.sdklsdla.company.com,g9t1250g,Virtual,active,linux,,cfg shared server,Location 3,,,Staging,Instance 3,Shared Web Hosting (Apache),Scheduled,5/15/2015,NULL,NULL
119501,g9t1251g.sdklsdla.company.com,g9t1251g,Virtual,active,linux,,cfg shared server,Location 3,,,Staging,Instance 3,Shared Web Hosting (Apache),Scheduled,5/15/2015,NULL,NULL
119501,g9w0116.sdklsdla.company.com,g9w0116,Physical,active,windows,,cfg shared server,Location 3,1,E,Development,Instance 3,Database - SQL Server - SDBU,Scheduled,5/15/2015,NULL,NULL
119551,c1t01573.itcs.company.com,c1t01573,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,c4t02882.itcs.company.com,c4t02882,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 3,Dedicated Web Hosting (Apache),Scheduled,4/15/2015,NULL,NULL
119551,c4t02883.itcs.company.com,c4t02883,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,c4t02884.itcs.company.com,c4t02884,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 3,Dedicated Web Hosting (Apache),Scheduled,4/15/2015,NULL,NULL
119551,c4w02121.itcs.company.com,c4w02121,Cloud,active,windows,,Cloud Automation,,,,Production,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,c9t01068.itcs.company.com,c9t01068,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,c9t01069.itcs.company.com,c9t01069,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,c9t01070.itcs.company.com,c9t01070,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,c9t01071.itcs.company.com,c9t01071,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,c9t01571.itcs.company.com,c9t01571,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,c9t01572.itcs.company.com,c9t01572,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,c9t01574.itcs.company.com,c9t01574,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,c9t01648.itcs.company.com,c9t01648,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
200198,g2u0340c.dsflakdjfl.company.com,g2u0340c,Physical,active,hp-ux,,,Location 5,2,K,Staging,Instance 3,Database(Oracle),Complete,3/1/2015,3/1/2015,NULL
200198,g2u0341c.dsflakdjfl.company.com,g2u0341c,Physical,active,hp-ux,,,Location 5,2,K,Staging,Instance 3,Database(Oracle),Complete,3/1/2015,3/1/2015,NULL
119551,c9t01649.itcs.company.com,c9t01649,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,c9t01650.itcs.company.com,c9t01650,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,c9t01651.itcs.company.com,c9t01651,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,c9t01652.itcs.company.com,c9t01652,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
107139,g2u0462c.dsflakdjfl.company.com,g2u0462c,Physical,active,hp-ux,,sasu,Location 5,2,K,Staging,Instance 2,Dedicated Application Server Hosting (DASH),Complete,3/1/2015,3/1/2015,NULL
107139,g2u0462c.dsflakdjfl.company.com,g2u0462c,Physical,active,hp-ux,,cfg shared server,Location 5,2,K,Staging,Instance 2,Dedicated Application Server Hosting (DASH),Complete,3/1/2015,3/1/2015,NULL
107139,g2u0463c.dsflakdjfl.company.com,g2u0463c,Physical,active,hp-ux,,sasu,Location 5,2,K,Staging,Instance 2,Dedicated Application Server Hosting (DASH),Complete,3/1/2015,3/1/2015,NULL
107139,g2u0463c.dsflakdjfl.company.com,g2u0463c,Physical,active,hp-ux,,cfg shared server,Location 5,2,K,Staging,Instance 2,Dedicated Application Server Hosting (DASH),Complete,3/1/2015,3/1/2015,NULL
119551,c9t02881.itcs.company.com,c9t02881,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,c9t03830.itcs.company.com,c9t03830,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,c9w01894.itcs.company.com,c9w01894,Cloud,release,windows,,Cloud Automation,,,,Development,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,c9w01951.itcs.company.com,c9w01951,Cloud,release,windows,,Cloud Automation,,,,Development,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,c9w02123.itcs.company.com,c9w02123,Cloud,active,windows,,Cloud Automation,,,,Production,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,c9w02205.itcs.company.com,c9w02205,Cloud,release,windows,,Cloud Automation,,,,Production,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,c9w02206.itcs.company.com,c9w02206,Cloud,release,windows,,Cloud Automation,,,,Staging,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,g1u0129c.dsflakdjfl.company.com,g1u0129c,Physical,active,hp-ux,,cfg shared server,Location 2,1,M,Staging,Instance 3,Shared Processing Service (SPS),Scheduled,4/15/2015,NULL,NULL
119551,g1u0129c.dsflakdjfl.company.com,g1u0129c,Physical,active,hp-ux,,sps,Location 2,1,M,Staging,Instance 3,Shared Processing Service (SPS),Scheduled,4/15/2015,NULL,NULL
119551,g1u0130c.dsflakdjfl.company.com,g1u0130c,Physical,active,hp-ux,,sps,Location 2,1,M,Staging,Instance 3,Shared Processing Service (SPS),Scheduled,4/15/2015,NULL,NULL
119551,g1u0130c.dsflakdjfl.company.com,g1u0130c,Physical,active,hp-ux,,cfg shared server,Location 2,1,M,Staging,Instance 3,Shared Processing Service (SPS),Scheduled,4/15/2015,NULL,NULL
119551,g1u1745c.dsflakdjfl.company.com,g1u1745c,Physical,active,hp-ux,,cfg shared server,Location 2,1,F,Production,Instance 3,Batch Monitoring (Tidal),Scheduled,4/15/2015,NULL,NULL
119551,g2t3930g.dsflakdjfl.company.com,g2t3930g,Virtual,release,linux,,,Location 5,,B,Staging,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,g2t3931g.dsflakdjfl.company.com,g2t3931g,Virtual,release,linux,,,Location 5,,B,Staging,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,g2t5287g.dsflakdjfl.company.com,g2t5287g,Virtual,release,linux,,,Location 5,1,B,Staging,Instance 3,Dedicated Application Server Hosting (DASH),Scheduled,4/15/2015,NULL,NULL
119551,g2t5288g.dsflakdjfl.company.com,g2t5288g,Virtual,release,linux,,,Location 5,1,B,Staging,Instance 3,Dedicated Application Server Hosting (DASH),Scheduled,4/15/2015,NULL,NULL
119551,g2t5289g.dsflakdjfl.company.com,g2t5289g,Virtual,release,linux,,,Location 5,1,B,Staging,Instance 3,Dedicated Application Server Hosting (DASH),Scheduled,4/15/2015,NULL,NULL
119551,g2t5290g.dsflakdjfl.company.com,g2t5290g,Virtual,release,linux,,,Location 5,1,B,Staging,Instance 3,Dedicated Application Server Hosting (DASH),Scheduled,4/15/2015,NULL,NULL
119551,g2t5291g.dsflakdjfl.company.com,g2t5291g,Virtual,release,linux,,,Location 5,1,B,Staging,Instance 3,Dedicated Application Server Hosting (DASH),Scheduled,4/15/2015,NULL,NULL
119809,g2u0683c.dsflakdjfl.company.com,g2u0683c,Physical,active,hp-ux,,,Location 5,1,G,Production,Instance 3,Database(Oracle),Complete,3/1/2015,3/1/2015,NULL
119551,g2t5292g.dsflakdjfl.company.com,g2t5292g,Virtual,release,linux,,,Location 5,1,B,Staging,Instance 3,Dedicated Application Server Hosting (DASH),Scheduled,4/15/2015,NULL,NULL
119551,g2u0967c.dsflakdjfl.company.com,g2u0967c,Physical,active,hp-ux,,cfg shared server,Location 5,1,B,Production,Instance 3,Batch Monitoring (Tidal),Scheduled,4/15/2015,NULL,NULL
119551,g2u1981c.dsflakdjfl.company.com,g2u1981c,Physical,release,hp-ux,,,Location 5,1,Z,Staging,Instance 3,Database(Unkown),Scheduled,4/15/2015,NULL,NULL
119551,g2u1982c.dsflakdjfl.company.com,g2u1982c,Physical,release,hp-ux,,,Location 5,1,Z,Staging,Instance 3,Database(Unkown),Scheduled,4/15/2015,NULL,NULL
119551,g2w0748g.dsflakdjfl.company.com,g2w0748g,Virtual,release,windows,,,Location 5,1,B,Staging,Instance 3,Dedicated Citrix,Scheduled,4/15/2015,NULL,NULL
119551,g2w0749g.dsflakdjfl.company.com,g2w0749g,Virtual,release,windows,,,Location 5,1,B,Staging,Instance 3,Dedicated Citrix,Scheduled,4/15/2015,NULL,NULL
119551,g4t6363g.sdklsdla.company.com,g4t6363g,Virtual,release,linux,,,Location 1,,H,Production,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,g4t6738g.sdklsdla.company.com,g4t6738g,Virtual,release,linux,,,Location 1,4,E,Production,Instance 3,Dedicated Application Server Hosting (DASH),Scheduled,4/15/2015,NULL,NULL
119551,g4t6740g.sdklsdla.company.com,g4t6740g,Virtual,release,linux,,,Location 1,4,E,Production,Instance 3,Dedicated Application Server Hosting (DASH),Scheduled,4/15/2015,NULL,NULL
107104,g2u0826c.dsflakdjfl.company.com,g2u0826c,Physical,active,hp-ux,,cfg shared server,Location 5,2,J,Production,Instance 2,Shared Processing Service (SPS),Complete,3/1/2015,3/1/2015,NULL
107104,g2u0826c.dsflakdjfl.company.com,g2u0826c,Physical,active,hp-ux,,sps,Location 5,2,J,Production,Instance 2,Shared Processing Service (SPS),Complete,3/1/2015,3/1/2015,NULL
119809,g2u0827c.dsflakdjfl.company.com,g2u0827c,Physical,active,hp-ux,,sps,Location 5,2,J,Production,Instance 3,Shared Processing Service (SPS),Complete,3/1/2015,3/1/2015,NULL
119809,g2u0827c.dsflakdjfl.company.com,g2u0827c,Physical,active,hp-ux,,cfg shared server,Location 5,2,J,Production,Instance 3,Shared Processing Service (SPS),Complete,3/1/2015,3/1/2015,NULL
119551,g4t6744g.sdklsdla.company.com,g4t6744g,Virtual,release,linux,,,Location 1,4,E,Production,Instance 3,Dedicated Application Server Hosting (DASH),Scheduled,4/15/2015,NULL,NULL
105082,g2u0861.dsflakdjfl.company.com,g2u0861,Physical,active,hp-ux,,,Location 5,2,K,Development,Instance 3,Application Server,Complete,3/1/2015,3/1/2015,NULL
119551,g4u1835c.sdklsdla.company.com,g4u1835c,Physical,active,hp-ux,,cfg shared server,Location 1,4,E,Production,Instance 3,Database(Oracle) - SDBU,Scheduled,4/15/2015,NULL,NULL
119551,g4u1836c.sdklsdla.company.com,g4u1836c,Physical,active,hp-ux,,cfg shared server,Location 1,4,E,Production,Instance 3,Database(Oracle) - SDBU,Scheduled,4/15/2015,NULL,NULL
119551,g4u1874.sdklsdla.company.com,g4u1874,Physical,active,hp-ux,,,Location 1,4,E,Development,Instance 3,Database(Oracle) - SDBU,Complete,4/15/2015,3/1/2015,NULL
119551,g4u2330.sdklsdla.company.com,g4u2330,Physical,release,hp-ux,,,Location 1,4,D,Production,Instance 3,Database(Oracle),Scheduled,4/15/2015,NULL,NULL
107232,g2u0897c.dsflakdjfl.company.com,g2u0897c,Physical,active,hp-ux,,cfg shared server,Location 5,2,J,Production,Instance 2,Batch Monitoring (Tidal),Complete,3/1/2015,3/1/2015,NULL
119551,g4u2331c.sdklsdla.company.com,g4u2331c,Physical,release,hp-ux,,,Location 1,4,D,Production,Instance 3,Database(Unkown),Scheduled,4/15/2015,NULL,NULL
119551,g4u2550c.sdklsdla.company.com,g4u2550c,Physical,release,hp-ux,,,Location 1,4,D,Production,Instance 3,Database(Unkown),Scheduled,4/15/2015,NULL,NULL
119551,g4w8190g.sdklsdla.company.com,g4w8190g,Virtual,release,windows,,,Location 1,4,E,Production,Instance 3,Dedicated Citrix,Scheduled,4/15/2015,NULL,NULL
119551,g4w8191g.sdklsdla.company.com,g4w8191g,Virtual,release,windows,,,Location 1,4,E,Production,Instance 3,Dedicated Citrix,Scheduled,4/15/2015,NULL,NULL
119551,g4w8192g.sdklsdla.company.com,g4w8192g,Virtual,release,windows,,,Location 1,4,E,Production,Instance 3,Dedicated Citrix,Scheduled,4/15/2015,NULL,NULL
201551,g2u0967c.dsflakdjfl.company.com,g2u0967c,Physical,active,hp-ux,,cfg shared server,Location 5,1,B,Production,Instance 3,Batch Monitoring (Tidal),Complete,3/1/2015,3/1/2015,NULL
119551,g4w8193g.sdklsdla.company.com,g4w8193g,Virtual,release,windows,,,Location 1,4,E,Production,Instance 3,Dedicated Citrix,Scheduled,4/15/2015,NULL,NULL
119551,g4w8194g.sdklsdla.company.com,g4w8194g,Virtual,release,windows,,,Location 1,,E,Production,Instance 3,Dedicated Citrix,Scheduled,4/15/2015,NULL,NULL
119551,g4w8195g.sdklsdla.company.com,g4w8195g,Virtual,release,windows,,,Location 1,,E,Production,Instance 3,Dedicated Citrix,Scheduled,4/15/2015,NULL,NULL
119551,g9t4776g.sdklsdla.company.com,g9t4776g,Virtual,release,linux,,,Location 3,,J,Production,Instance 3,Application Server,Scheduled,4/15/2015,NULL,NULL
119551,g9t4855g.sdklsdla.company.com,g9t4855g,Virtual,release,linux,,,Location 3,,J,Production,Instance 3,Dedicated Application Server Hosting (DASH),Scheduled,4/15/2015,NULL,NULL
119551,g9t4856g.sdklsdla.company.com,g9t4856g,Virtual,release,linux,,,Location 3,1,J,Production,Instance 3,Dedicated Application Server Hosting (DASH),Scheduled,4/15/2015,NULL,NULL
119809,g2u0967c.dsflakdjfl.company.com,g2u0967c,Physical,active,hp-ux,,cfg shared server,Location 5,1,B,Production,Instance 3,Batch Monitoring (Tidal),Complete,3/1/2015,3/1/2015,NULL
200198,g2u0967c.dsflakdjfl.company.com,g2u0967c,Physical,active,hp-ux,,cfg shared server,Location 5,1,B,Production,Instance 3,Batch Monitoring (Tidal),Complete,3/1/2015,3/1/2015,NULL
119551,g9t4857g.sdklsdla.company.com,g9t4857g,Virtual,release,linux,,,Location 3,1,J,Production,Instance 3,Dedicated Application Server Hosting (DASH),Scheduled,4/15/2015,NULL,NULL
119551,g9t5098g.sdklsdla.company.com,g9t5098g,Virtual,release,linux,,,Location 3,1,D,Development,Instance 3,Dedicated Application Server Hosting (DASH),Scheduled,4/15/2015,NULL,NULL
119551,g9u0699c.sdklsdla.company.com,g9u0699c,Physical,active,hp-ux,,cfg shared server,Location 3,1,B,Production,Instance 3,Database(Oracle) - SDBU,Scheduled,4/15/2015,NULL,NULL
119551,g9u0700c.sdklsdla.company.com,g9u0700c,Physical,active,hp-ux,,cfg shared server,Location 3,1,B,Production,Instance 3,Database(Oracle) - SDBU,Scheduled,4/15/2015,NULL,NULL
119551,g9u1237c.sdklsdla.company.com,g9u1237c,Physical,release,hp-ux,,,Location 3,1,N,Production,Instance 3,Database(Unkown),Scheduled,4/15/2015,NULL,NULL
119551,g9u1365c.sdklsdla.company.com,g9u1365c,Physical,release,hp-ux,,,Location 3,1,N,Production,Instance 3,Database(Unkown),Scheduled,4/15/2015,NULL,NULL
202157,g2u0967c.dsflakdjfl.company.com,g2u0967c,Physical,active,hp-ux,,cfg shared server,Location 5,1,B,Production,Instance 2,Batch Monitoring (Tidal),Complete,3/1/2015,3/1/2015,NULL
119551,g9w7465g.sdklsdla.company.com,g9w7465g,Virtual,release,windows,,,Location 3,,J,Production,Instance 3,Dedicated Citrix,Scheduled,4/15/2015,NULL,NULL
119551,g9w7467g.sdklsdla.company.com,g9w7467g,Virtual,release,windows,,,Location 3,,D,Development,Instance 3,Dedicated Citrix,Complete,4/15/2015,3/1/2015,NULL
119551,g9w7468g.sdklsdla.company.com,g9w7468g,Virtual,release,windows,,,Location 3,,J,Production,Instance 3,Dedicated Citrix,Scheduled,4/15/2015,NULL,NULL
119551,g9w7469g.sdklsdla.company.com,g9w7469g,Virtual,release,windows,,,Location 3,,J,Production,Instance 3,Dedicated Citrix,Scheduled,4/15/2015,NULL,NULL
119551,g9w7470g.sdklsdla.company.com,g9w7470g,Virtual,release,windows,,,Location 3,,J,Production,Instance 3,Dedicated Citrix,Scheduled,4/15/2015,NULL,NULL
119551,g9w7471g.sdklsdla.company.com,g9w7471g,Virtual,release,windows,,,Location 3,,J,Production,Instance 3,Dedicated Citrix,Scheduled,4/15/2015,NULL,NULL
119551,g9w7472g.sdklsdla.company.com,g9w7472g,Virtual,release,windows,,,Location 3,,J,Production,Instance 3,Dedicated Citrix,Scheduled,4/15/2015,NULL,NULL
202246,c4t06662.itcs.company.com,c4t06662,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,#N/A,Scheduled,4/15/2015,NULL,NULL
202246,c4t06669.itcs.company.com,c4t06669,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,#N/A,Scheduled,4/15/2015,NULL,NULL
202246,c4t06670.itcs.company.com,c4t06670,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,#N/A,Scheduled,4/15/2015,NULL,NULL
202246,c4t06828.itcs.company.com,c4t06828,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,#N/A,Scheduled,4/15/2015,NULL,NULL
202246,c4t06868.itcs.company.com,c4t06868,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,#N/A,Scheduled,4/15/2015,NULL,NULL
202246,c4w02121.itcs.company.com,c4w02121,Cloud,active,windows,,Cloud Automation,,,,Production,Instance 1,Application Server,Scheduled,4/15/2015,NULL,NULL
202246,c4w06767.itcs.company.com,c4w06767,Cloud,release,windows,,Cloud Automation,,,,Production,Instance 1,#N/A,Scheduled,4/15/2015,NULL,NULL
200198,g2u1008.dsflakdjfl.company.com,g2u1008,Physical,active,hp-ux,,cfg shared server,Location 5,1,G,Production,Instance 3,Database(Oracle) - SDBU,Complete,3/1/2015,3/1/2015,NULL
202246,c9t05366.itcs.company.com,c9t05366,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 1,#N/A,Scheduled,4/15/2015,NULL,NULL
200198,g2u1132c.dsflakdjfl.company.com,g2u1132c,Physical,active,hp-ux,,,Location 5,2,N,Production,Instance 3,Database(Oracle) - SDBU,Complete,3/1/2015,3/1/2015,NULL
200198,g2u1133c.dsflakdjfl.company.com,g2u1133c,Physical,active,hp-ux,,,Location 5,2,N,Production,Instance 3,Database(Oracle) - SDBU,Complete,3/1/2015,3/1/2015,NULL
202246,c9t05815.itcs.company.com,c9t05815,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 1,#N/A,Scheduled,4/15/2015,NULL,NULL
202246,c9t06740.itcs.company.com,c9t06740,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,#N/A,Scheduled,4/15/2015,NULL,NULL
202246,c9w02123.itcs.company.com,c9w02123,Cloud,active,windows,,Cloud Automation,,,,Production,Instance 1,Application Server,Scheduled,4/15/2015,NULL,NULL
202246,c9w06048.itcs.company.com,c9w06048,Cloud,release,windows,,Cloud Automation,,,,Development,Instance 1,#N/A,Scheduled,4/15/2015,NULL,NULL
202246,c9w06768.itcs.company.com,c9w06768,Cloud,release,windows,,Cloud Automation,,,,Production,Instance 1,#N/A,Scheduled,4/15/2015,NULL,NULL
202246,c9w06826.itcs.company.com,c9w06826,Cloud,release,windows,,Cloud Automation,,,,Staging,Instance 1,#N/A,Scheduled,4/15/2015,NULL,NULL
